frame,255,R,G,B,0
280,17317.0,28.958245095342868,37.523938852218556,43.11909722222222,273563.0
281,11157.0,28.961590117345068,37.524561101943526,43.12199990832416,279723.0
282,4670.0,28.960017876787678,37.5244866153282,43.11998418591859,286210.0
283,4326.0,28.959113723872388,37.52416574990833,43.11905253025302,286554.0
284,277876.0,66.51722818115145,45.655077695269526,22.298821965529886,13004.0
285,88427.0,66.44161280711404,45.84332141547488,22.562596259625963,202453.0
286,277631.0,66.22967890539054,46.28761230289695,23.209333745874588,13249.0
287,277401.0,66.12996080858086,46.540944719471945,23.596261917858453,13479.0
288,277162.0,65.96425330033003,47.223668408507514,24.737957233223323,13718.0
289,276080.0,65.86499587458746,47.475190227356066,25.58274087825449,14800.0
290,272971.0,65.76691075357536,47.137229556288965,25.608247387238723,17909.0
291,268354.0,65.63908370003666,46.69074074074074,25.297319627796114,22526.0
292,262651.0,65.4665864503117,46.23963719288596,24.904300742574257,28229.0
293,255005.0,65.38928538687202,45.775977493582694,24.36802805280528,35875.0
294,53783.0,65.29605908507517,45.432269893656034,23.67464590209021,237097.0
295,56654.0,65.22500916758342,45.30006761092776,23.394485698569856,234226.0
296,60249.0,65.15757586175285,45.159923909057575,23.056895168683536,230631.0
297,61825.0,65.13265493215988,45.041484460946094,22.735939218921892,229055.0
298,61683.0,65.12562110377705,44.98048565273194,22.577414512284562,229197.0
299,58762.0,65.10775004583792,44.92592134213422,22.48733956729006,232118.0
300,54151.0,65.02135015584892,44.88050513384672,22.428348459845985,236729.0
301,49260.0,65.00909309680968,44.84463696369637,22.325561514484782,241620.0
302,43751.0,65.06491336633664,44.808446782178216,22.186983177484414,247129.0
303,38469.0,65.01679845067841,44.827334295929596,22.25350430876421,252411.0
304,33684.0,65.01926109277595,44.832183947561425,22.271249312431245,257196.0
305,30933.0,65.01944215254859,44.85068298496516,22.254450861752844,259947.0
306,27554.0,65.07160914008068,44.8649649339934,22.278648698203153,263326.0
307,23948.0,65.05085831499817,44.856301567656764,22.272415887422074,266932.0
308,18430.0,65.00773973230656,44.86191900440044,22.316808764209753,272450.0
309,16661.0,65.00958012467913,44.86416277044371,22.29620232856619,274219.0
310,15056.0,65.07161601576824,44.875969471947194,22.25818436010268,275824.0
311,13777.0,65.01896773010634,44.87587550421709,22.31381898606527,277103.0
312,282602.0,39.9989285386872,55.38971167950128,70.30817290062339,8278.0
313,83448.0,40.03979877154382,55.4409630546388,70.36717890539055,207432.0
314,282361.0,40.04755340117345,55.44139622295563,70.37760015584892,8519.0
315,282625.0,40.09262467913458,55.44017808030803,70.31594586541988,8255.0
316,282035.0,40.09191877521086,55.439801063439674,70.31545654565457,8845.0
317,281436.0,40.13246699669967,55.482208012467915,70.35287632929959,9444.0
318,279016.0,40.117274019068574,55.48509007150715,70.34249174917491,11864.0
319,275899.0,39.02397437660433,54.941350385038504,69.68625206270627,14981.0
320,272872.0,38.30441533736707,54.52727012284562,68.91278534103411,18008.0
321,270520.0,38.34702282728273,54.40420906674001,68.43062316648331,20360.0
322,68183.0,38.705334387605426,54.625787266226624,68.35877452328566,222697.0
323,84318.0,38.02475591309131,54.39219609460946,68.54871310047672,206562.0
324,94914.0,37.6243846259626,54.071970113678034,68.48411486982032,195966.0
325,97928.0,37.71391982948295,54.04485583975064,68.46259625962597,192952.0
326,106097.0,37.67115076090943,54.00070361202787,68.50419531536487,184783.0
327,105615.0,37.68608131646498,53.987406032269895,68.37777204803814,185265.0
328,106741.0,38.03083975064173,53.98292881371471,68.00807778694536,184139.0
329,104097.0,38.17987830033003,54.06441029519619,68.11559405940594,186783.0
330,96155.0,38.23009259259259,54.066656353135315,68.17418637697104,194725.0
331,88717.0,38.2855770993766,54.06314173083975,68.22439608544188,202163.0
332,83547.0,38.26208058305831,54.07871745507884,68.29271979281262,207333.0
333,75452.0,38.262296021268796,54.07906467730106,68.29101347634763,215428.0
334,63833.0,38.26221236707004,54.0726817473414,68.22609552621928,227047.0
335,56376.0,38.27052392739274,54.08590369453612,68.19178355335534,234504.0
336,52278.0,38.26698294829483,54.06764874404107,68.09973414008067,238602.0
337,53023.0,38.3263568023469,54.02216721672167,67.81874656215622,237857.0
338,55742.0,39.05629927576091,54.02783278327833,68.34829024569123,235138.0
339,59708.0,38.80613425925926,53.93988013384672,68.0341469563623,231172.0
340,67644.0,38.32422877704437,53.99786166116612,67.79820659149249,223236.0
341,70263.0,38.36801888522186,54.024628712871284,68.11341790429043,220617.0
342,73205.0,38.27454735056839,53.82178676200954,68.07050444627797,217675.0
343,74156.0,38.247941877521086,53.7374553080308,68.0242379446278,216724.0
344,73609.0,38.168770627062706,53.6465816373304,67.99672373487348,217271.0
345,69483.0,38.19741703337,53.73465346534653,68.72701916024936,221397.0
346,67734.0,38.0517235056839,53.5949601210121,68.38147460579391,223146.0
347,60501.0,38.2335315823249,53.797734460946096,68.36213100476715,230379.0
348,53829.0,38.02080812247891,53.61305578474514,68.24044508617528,237051.0
349,51068.0,37.945360056839014,53.83616153281995,67.78911464063073,239812.0
350,49164.0,37.89683374587459,53.839393105977265,67.59226599743307,241716.0
351,49503.0,37.840952741107444,53.87647139713972,67.49620462046205,241377.0
352,50852.0,37.766666666666666,53.93032063623029,67.41677896956362,240028.0
353,54746.0,38.00646887605427,53.99934222588926,66.82656880271361,236134.0
354,62757.0,38.33437270810414,53.765775119178585,66.00318115144847,228123.0
355,81691.0,38.58017166299963,53.775780390539055,66.31670333700036,209189.0
356,95905.0,38.899818940227355,53.776710900256695,66.76235446461313,194975.0
357,92491.0,39.331456270627065,53.144829482948296,67.71462802530253,198389.0
358,76524.0,39.334036945361206,53.38985721488815,70.37661005683901,214356.0
359,68153.0,37.994928034470114,53.97670402456912,73.00502154382104,222727.0
360,59529.0,37.92924802896956,54.35405207187385,73.82046777594427,231351.0
361,288171.0,37.0742012742941,12.421132425742574,4.763859094242758,2709.0
362,213063.0,36.92272987715438,12.13507288228823,4.492910020168684,77817.0
363,288612.0,36.78073203153649,12.062385405207188,4.217340484048405,2268.0
364,288692.0,36.843918454345435,12.101802576090943,4.151795700403373,2188.0
365,288853.0,36.794724055738904,12.25426865603227,4.216788137147048,2027.0
366,288960.0,36.79471603410341,12.247812385405208,4.112078291162449,1920.0
367,288615.0,36.84583447928126,12.326212412907957,4.16972863953062,2265.0
368,288022.0,36.93448615694903,12.530750366703337,4.23123166483315,2858.0
369,285881.0,37.06708608360836,12.676689127246059,4.260226439310598,4999.0
370,282702.0,37.11586564906491,12.708470847084708,4.187300605060506,8178.0
371,206924.0,37.171124404107076,12.789333516685002,4.281688898056473,83956.0
372,205914.0,37.14936399889989,12.802890080674734,4.23975637147048,84966.0
373,202756.0,37.084828795379536,12.86722703520352,4.282227493582692,88124.0
374,201524.0,36.87441556655666,12.69403190319032,4.211788366336633,89356.0
375,200544.0,36.69619889072241,12.621483085808581,4.287113815548222,90336.0
376,198752.0,36.61994751558489,12.49273469013568,4.149443069306931,92128.0
377,196798.0,36.608175192519255,12.596571323799047,4.325570682068207,94082.0
378,194751.0,36.74720044921159,12.7641501650165,4.317828657865786,96129.0
379,192387.0,36.88188600110011,13.013401861019435,4.373448386505317,98493.0
