frame,255,R,G,B,0
287,14302.0,54.57097084708471,68.94375916758342,73.67928813714705,278238.0
288,14279.0,54.64755454712138,68.93764209754309,73.62727012284562,275639.0
289,14314.0,54.54257081958196,68.92786143197652,73.65290154015402,276279.0
290,14624.0,54.542484873487346,68.93012009534287,73.65381715254858,275670.0
291,14982.0,54.58951343050972,68.99692312981298,73.6947561422809,276388.0
292,15162.0,54.58445521635497,68.9966022643931,73.6923565273194,275450.0
293,14944.0,54.46665749908324,68.87227951961863,73.66870530803081,276253.0
294,16170.0,54.38555418041804,68.87622043454346,73.7242459662633,275507.0
295,18086.0,54.27415887422075,68.75175903006968,73.6905390539054,275546.0
296,18837.0,54.2835315823249,68.74964475614227,73.6918144939494,276329.0
297,20356.0,54.23341927942794,68.60836541987533,73.63936101943527,275936.0
298,20173.0,54.19450976347635,68.58507861202787,73.6307732856619,276578.0
299,19015.0,54.186045792079206,68.586782636597,73.62451411807848,276601.0
300,16300.0,54.24933535020169,68.58493651448478,73.62123326916024,276566.0
301,14989.0,54.26563072973964,68.56923129812981,73.57647139713971,276256.0
302,13888.0,54.279453153648696,68.58373899889989,73.57853410341033,275898.0
303,13926.0,54.27133869636964,68.65557045287862,73.59460716905024,275718.0
304,14637.0,54.27909790979098,68.65475797579758,73.60225178767877,275936.0
305,14923.0,54.22188531353135,68.65951595159515,73.5906983406674,274710.0
306,14554.0,54.16243697286395,68.66450082508251,73.62991955445544,272794.0
307,13644.0,54.16152594426109,68.66507379904657,73.62896268793546,272043.0
308,11543.0,54.17599582874954,68.6675192519252,73.6327087917125,270524.0
309,7211.0,54.14103524935827,68.63007311147781,73.59469999083241,270707.0
310,5808.0,54.17065227356069,68.52545837917125,73.54673404840484,271865.0
311,4212.0,54.03520581224789,68.49227058122479,73.51472886872021,274580.0
312,3758.0,53.90858544187752,68.51462573340667,73.59744109827649,275891.0
313,1521.0,53.7408897139714,68.489524889989,73.49497387238723,276992.0
314,1472.0,53.62669600293363,68.62841492482582,73.58829528786212,276954.0
315,1233.0,53.52120920425376,68.81779313348001,73.74975018335167,276243.0
316,1202.0,53.51315892005867,68.87945544554455,73.77877131463147,275957.0
317,1150.0,53.413378942060874,68.92044371103778,73.76924848734873,276326.0
318,1071.0,53.49244132746608,68.89253758709204,73.74094013568023,277236.0
319,946.0,53.50541918775211,68.89701251375138,73.7285810872754,279337.0
320,734.0,53.51853341584158,68.90457462412908,73.73169577374404,283669.0
321,841.0,53.4769515493216,68.88653281994866,73.70399362852952,285072.0
322,667.0,53.47965598643198,68.87636253208655,73.70715644481115,286668.0
323,993.0,53.46973436927026,68.85755294279429,73.69269343601027,287122.0
324,998.0,53.47540910341034,68.86055074257426,73.69412701686835,289359.0
325,1517.0,53.47118399339934,68.86422694352768,73.68751604327099,289408.0
326,1212.0,53.461418225155846,68.86581751925192,73.68585327282729,289647.0
327,241.0,53.46125893839384,68.86373418591859,73.68864823982398,289678.0
328,618.0,53.45693986065273,68.86545998349835,73.68524706637331,289730.0
329,584.0,53.464942015034836,68.87565892005867,73.69415681151449,289809.0
330,525.0,53.46810483131647,68.87465048588192,73.69708929226256,289934.0
331,278.0,53.470337137880456,68.87819948661533,73.70221167950129,290146.0
332,265.0,53.47068092225889,68.87824417858452,73.70271131279794,290039.0
333,352.0,53.45489548954895,68.87304386688669,73.68558397506418,290213.0
334,274.0,53.46006142280895,68.87168706453978,73.68905848918226,289887.0
335,229.0,53.462904519618625,68.87640264026403,73.69235308947562,289882.0
336,495.0,53.46336977447745,68.87637399156583,73.69278625779245,289363.0
337,429.0,53.42827855702237,68.8964475614228,73.72717730106343,289668.0
338,336.0,53.392103272827285,68.89083814631464,73.74411441144115,290639.0
339,192.0,53.373284515951596,68.87350568390173,73.72927094792813,290262.0
340,115.0,53.41391295379538,68.8777216263293,73.71569490282361,290296.0
341,124.0,53.452370966263295,68.87336931609828,73.6831121653832,290355.0
342,111.0,53.45637834616795,68.87115305280528,73.68415154015402,290602.0
343,188.0,53.45581453978731,68.87079207920792,73.68511757425743,290615.0
344,177649.0,53.45637605427209,68.87101324715805,73.68533072057205,290528.0
345,175456.0,53.44314493949395,68.86178836633664,73.67494728639531,290606.0
346,174165.0,53.4450334616795,68.86124174917492,73.67660891089109,290651.0
347,171999.0,53.45863586358636,68.87569100660066,73.6902663182985,290385.0
348,148905.0,53.458810047671435,68.87569559039237,73.69053447011368,290451.0
349,103957.0,53.44888499266593,68.86766020352036,73.6766501650165,290544.0
350,66665.0,53.45202718188486,68.87179592959296,73.6813966813348,290688.0
351,53134.0,53.45189998166483,68.87175811331133,73.681233956729,290765.0
352,38327.0,53.452064998166485,68.87179822148882,73.68141387055373,290756.0
353,25993.0,53.466277044371104,68.88731435643564,73.69768862302897,290769.0
354,3769.0,53.46477929042904,68.88304226255958,73.69328474514118,290692.0
355,3336.0,53.46424413274661,68.88327259809314,73.69206201870188,113231.0
356,3133.0,53.464284240924094,68.88331843601027,73.69229464613127,115424.0
357,2649.0,53.46258365419875,68.88676773927392,73.70460556472314,116715.0
358,2398.0,51.998991565823246,68.4269435276861,66.15466859185919,118881.0
359,2142.0,52.00841584158416,68.41659332599927,66.15724582874954,141975.0
360,2220.0,51.996865832416574,68.41940548221488,66.14889759809314,186923.0
361,2014.0,51.99937202053539,68.41950288778878,66.15255088008801,224215.0
